honorario_id,cliente_id,numero_processo,valor_total_contratado,n_parcelas,parcelas_pagas,valor_pago,valor_em_aberto,data_contrato,data_vencimento,forma_pagamento,honorario_exito,percentual_exito,status_pagamento
3131,1059,7840442-26.2025.9.53.5093,49194.35,4,1,12298.59,36895.77,2021-06-27,2024-02-08,Transferência,Não,0,Atrasado
3132,1310,2660213-63.2022.6.50.8366,13656.39,7,7,13656.37,0.0,2021-11-28,2026-06-11,Boleto,Não,15,Atrasado
3133,419,3418432-84.2025.3.59.5858,59254.69,11,6,32320.74,26933.95,2022-06-22,2024-10-04,Boleto,Sim,2000,Atrasado
3134,126,3418432-84.2025.3.59.5858,6280.9,12,10,523410.01,1046.82,2024-10-27,2024-09-14,Transferência,Não,0,Em Dia
3135,207,8816646-78.2020.7.70.9224,20999.67,12,12,20999.64,0.0,2022-11-27,2024-03-28,Boleto,Sim,15,Em Dia
3136,819,1353022-94.2023.9.79.1203,14308.97,8,5,894310.01,5365.86,2025-12-17,2026-12-20,PIX,Não informado,0,Quitado
3137,343,2100417-68.2021.7.29.9662,21035.0,3,1,7011.67,14431.92,2024-12-19,2025-01-01,Transferência,Não,2000,Em Dia
3138,370,3785792-10.2020.5.78.7940,76037.8,5,2,30415.12,45622.68,2022-04-18,2026-04-28,PIX,Não,16,Em Dia
3139,896,5159882-37.2022.9.71.7550,63664.04,11,9,52088.76,11575.28,2020-08-18,2025-09-16,Boleto,Sim,2000,Quitado
3140,1257,4452862-76.2021.3.27.3238,67423.21,9,2,14982.94,52440.29,2023-12-28,2024-11-25,Transferência,Não,16,Quitado
3141,920,7136189-41.2024.2.60.1768,57623.04,11,2,10476.92,47146.14,2025-08-14,2026-02-24,Boleto,Não,2000,Atrasado
3142,364,2316290-44.2022.7.34.5190,3297.94,1,0,0.0,3297.94,2025-10-01,2025-11-26,Boleto,Não,25,Quitado
3143,721,3710559-31.2020.9.95.2540,24322.04,9,2,5404.9,18917.15,2026-04-18,2024-09-03,Transferência,Sim,25,Quitado
3144,404,8678370-92.2025.7.35.9962,15438.13,10,5,771905.01,771905.01,2021-06-30,2027-10-05,PIX,Sim,2000,Em Dia
3145,250,2267110-24.2021.5.78.6025,18401.97,1,0,0.0,18401.97,2025-05-13,2027-01-26,PIX,Não informado,15,Atrasado
3146,603,4507711-38.2024.2.34.4732,62103.8,8,2,15525.96,46577.88,2020-10-06,2026-11-16,Boleto,Não informado,15,Quitado
3147,284,4180949-86.2020.3.26.7593,30265.41,2,2,30265.4,0.0,2026-11-03,2024-08-01,Transferência,Sim,30,Não informado
3148,185,5432782-56.2021.2.97.6240,61174.36,12,1,5097.86,56076.46,2023-04-17,2024-10-29,Boleto,Não,23,Quitado
3149,1176,7486029-45.2024.4.25.3159,55733.22,7,0,0.0,55733.23,2024-07-18,2024-08-21,Boleto,Não informado,0,Quitado
3150,250,7223110-52.2024.2.44.8994,36183.52,7,3,15507.21,20183.13,2022-12-25,2027-06-06,PIX,Não,15,Quitado
3151,778,3418432-84.2025.3.59.5858,35504.18,9,1,3944.91,31559.28,2020-01-12,2025-07-31,PIX,Sim,2000,Em Dia
3152,1181,6011987-71.2020.8.10.4396,14346.59,4,1,3586.65,10759.95,2023-04-13,2025-07-13,Transferência,Sim,0,Em Dia
3153,1485,8209168-30.2020.1.41.7632,57252.76,2,1,28626.38,28626.38,2020-05-04,2026-08-07,Boleto,Não,17,Atrasado
3154,1177,3418432-84.2025.3.59.5858,28309.28,1,0,0.0,28309.28,2026-03-29,2024-11-10,PIX,Não,22,Quitado
3155,744,3778380-86.2023.9.32.5849,64503.12,5,3,38701.86,25599.83,2020-04-27,2025-11-11,Transferência,Não,15,Não informado
3156,799,6267378-50.2021.9.19.9923,17586.12,10,6,10551.66,7444.56,2023-05-11,2024-07-31,Boleto,Não,23,Quitado
3157,1331,9168044-67.2022.1.26.3054,24440.01,3,2,16293.34,8146.67,2025-06-09,2026-08-25,PIX,Não,0,Não informado
3158,1180,6935346-77.2024.3.52.9529,43316.09,7,2,12376.02,30940.05,2024-02-09,2024-06-17,PIX,Sim,15,Não informado
3159,179,5625093-80.2022.9.16.6618,76009.26,9,2,16890.94,59118.29,2023-07-24,2027-05-28,Boleto,Não informado,0,Atrasado
3160,1456,2294596-63.2020.6.38.9193,26417.29,12,8,17611.52,8805.76,2023-06-16,2025-02-06,PIX,Não,27,Em Dia
3161,850,1024421-54.2022.9.20.2563,66260.91,5,3,39756.54,26504.36,2023-06-11,2026-11-04,Boleto,Sim,14,Em Dia
3162,265,9057960-29.2025.5.10.6072,78848.55,7,3,33792.24,45056.32,2021-12-26,2026-04-30,PIX,Sim,11,Quitado
3163,58,4131852-60.2020.1.89.9739,3643.82,3,2,2429.22,1214.61,2024-12-07,2026-05-29,Transferência,Não,2000,Não informado
3164,279,4952151-27.2023.3.38.8762,40464.38,11,2,7357.16,33107.22,2024-12-06,2024-02-28,PIX,Sim,24,Quitado
3165,535,7243958-65.2020.5.25.5047,10678.59,1,0,0.0,10678.59,2020-11-24,2026-08-15,Transferência,Sim,13,Atrasado
3166,548,9086174-80.2025.1.81.3292,49430.65,4,0,0.0,49430.64,2023-04-04,2026-10-25,PIX,Não,22,Atrasado
3167,1243,6992158-64.2024.5.43.7750,18997.77,4,3,14248.32,4749.44,2021-10-16,2025-08-06,Boleto,Sim,21,Em Dia
3168,1431,6075721-43.2020.9.85.8738,25618.22,1,0,0.0,25618.22,2020-12-15,2025-05-31,Transferência,Não,14,Quitado
3169,541,8572382-61.2025.1.41.7172,32924.17,12,9,24693.12,8231.04,2020-06-05,2026-04-30,Boleto,Não,15,Em Dia
3170,641,1964519-55.2020.7.58.6781,37818.54,6,2,12606.18,25212.36,2026-01-02,2025-01-25,PIX,Não,11,Atrasado
3171,312,8183950-10.2021.5.84.9388,30844.95,9,3,10281.66,20563.32,2021-01-07,2024-09-11,PIX,Sim,0,Não informado
3172,1264,4326518-76.2023.4.36.8530,11279.15,7,4,6445.24,4833.93,2020-10-14,2026-10-14,Boleto,Sim,0,Atrasado
3173,997,2837371-36.2022.7.88.5428,76276.11,6,5,63563.4,12712.68,2024-06-01,2027-02-16,PIX,Não informado,15,Quitado
3174,649,9992831-61.2022.4.35.1469,68076.65,8,1,8509.58,59567.06,2024-07-22,2026-05-12,PIX,Não,30,Quitado
3175,216,7848147-32.2021.6.58.3528,61854.83,9,0,0.0,61854.84,2021-03-26,2026-10-14,Boleto,Sim,28,Quitado
3176,461,6779292-61.2021.4.86.2783,60150.79,10,8,48120.64,12030.16,2024-07-08,2024-10-10,Boleto,Não,2000,Atrasado
3177,270,1438459-62.2020.7.78.3410,26571.2,12,9,19928.43,6642.77,2024-12-16,2025-08-10,Transferência,Não informado,28,Atrasado
3178,766,9804642-71.2024.4.76.5486,29500.98,2,2,29500.98,390.09,2023-08-16,2024-04-02,Boleto,Sim,27,Em Dia
3179,244,4601686-30.2021.5.52.7745,17516.66,10,2,3503.34,14013.36,2024-09-06,2025-02-12,PIX,Não,0,Atrasado
3180,1291,2632721-15.2024.7.90.9593,71883.63,11,0,0.0,71883.68,2020-07-14,2026-11-02,Boleto,Sim,0,Quitado
3181,1198,8382607-83.2020.6.26.3936,54064.0,3,0,0.0,54063.99,2020-03-27,2024-10-15,Transferência,Sim,15,Em Dia
3182,1393,9214397-26.2023.4.18.6844,77961.24,8,5,48725.8,29235.48,2020-10-03,2025-12-03,Boleto,Não informado,23,Atrasado
3183,650,1098476-20.2021.1.47.3336,63734.56,1,0,0.0,63734.56,2021-05-13,2025-01-30,Transferência,Não informado,2000,Em Dia
3184,132,6935346-77.2024.3.52.9529,70050.9,8,7,61294.52,8756.36,2022-01-07,2027-04-22,PIX,Sim,0,Em Dia
3185,1002,7223110-52.2024.2.44.8994,30403.4,2,1,15201.7,15201.7,2022-02-17,2026-08-31,PIX,Sim,2000,Quitado
3186,1081,2191287-57.2021.1.18.8228,23101.54,5,3,13860.93,9240.62,2024-01-30,2026-08-27,Transferência,Não,2000,Atrasado
3187,1096,1664676-19.2021.8.64.4616,71655.55,8,5,44784.7,26870.82,2025-11-07,2026-09-20,Boleto,Sim,0,Atrasado
3188,593,3975387-89.2023.4.55.7631,40004.96,6,3,20002.47,20002.47,2022-06-18,2026-01-09,Boleto,Não informado,23,Quitado
3189,743,8905709-90.2020.9.55.2471,12740.48,2,0,0.0,12740.48,2022-03-08,2024-06-23,Boleto,Sim,15,Atrasado
3190,108,9252661-70.2020.1.46.1185,48348.67,6,0,0.0,48088.86,2020-12-11,2027-01-31,Transferência,Não informado,0,Em Dia
3191,1116,5967836-10.2021.4.35.9671,53370.16,2,1,26685.08,26685.08,2021-12-13,2025-09-17,PIX,Não,15,Não informado
3192,1475,8530609-10.2021.5.41.7151,15101.47,4,2,7550.74,7550.74,2020-04-24,2026-03-30,Boleto,Sim,0,Quitado
3193,853,7486029-45.2024.4.25.3159,31625.1,9,9,31625.1,0.0,2021-03-19,2024-09-20,Transferência,Não,0,Quitado
3194,844,1272937-41.2023.5.75.9958,36307.36,3,1,12102.45,24204.9,2025-05-28,2024-02-12,PIX,Não,14,Atrasado
3195,1422,2236315-26.2022.5.82.8939,78564.68,4,3,58923.51,19641.17,2024-11-02,2027-01-01,PIX,Não,2000,Atrasado
3196,700,5462435-11.2024.9.85.2977,54420.79,6,5,45350.65,9070.13,2024-02-23,2026-06-26,PIX,Não,0,Não informado
3197,256,5159219-49.2023.5.25.3676,23651.59,2,0,0.0,23651.6,2024-06-10,2025-07-18,Boleto,Não,19,Atrasado
3198,1301,4415624-13.2024.9.14.9480,70804.47,4,3,53103.36,17701.12,2024-06-15,2026-04-24,Boleto,Sim,28,Quitado
3199,1189,7223110-52.2024.2.44.8994,47728.46,10,3,14318.55,33409.95,2020-12-23,2026-03-10,Transferência,Não informado,0,Em Dia
3200,1087,4961530-22.2021.4.22.6290,75800.63,12,9,56850.48,18950.16,2020-02-29,2027-01-27,Boleto,Sim,15,Atrasado
3201,255,1667591-67.2025.4.69.9424,10963.63,10,5,5481.8,5481.8,2022-10-06,2027-04-18,Transferência,Não informado,2000,Não informado
3202,840,2575202-50.2023.1.54.9627,13650.22,5,2,546008.01,789905.01,2026-02-14,2024-01-20,Transferência,Sim,22,Atrasado
3203,768,1742202-63.2023.6.68.9372,66026.26,9,5,36681.25,29345.0,2020-04-06,2027-05-06,PIX,Sim,15,Atrasado
3204,1022,1248003-72.2024.2.80.8472,34163.6,11,4,12423.12,21740.46,2021-07-04,2024-09-02,Transferência,Não informado,2000,Atrasado
3205,203,9804642-71.2024.4.76.5486,33020.49,7,4,18868.84,14151.63,2025-01-26,2025-02-10,Transferência,Não,0,Não informado
3206,32,5753123-52.2021.4.48.4042,78123.67,1,1,78123.67,0.0,2023-06-28,2025-10-30,PIX,Não,0,Quitado
3207,274,8677980-28.2024.9.94.6552,43568.85,3,0,0.0,43568.85,2021-08-17,2025-02-28,Transferência,Não,0,Em Dia
3208,67,9489806-94.2021.2.55.9162,16176.78,8,5,10110.5,6066.3,2025-01-25,2026-03-16,PIX,Não,2000,Não informado
3209,1447,7065068-16.2021.7.14.6489,27473.56,6,1,4578.93,22894.65,2022-01-09,2025-06-05,Boleto,Sim,11,Quitado
3210,526,2753004-76.2021.8.83.9874,58415.32,2,1,29207.66,29207.66,2026-03-22,2025-04-19,PIX,Sim,11,Quitado
3211,1387,7271178-97.2023.5.84.4243,35794.89,12,12,35794.92,0.0,2023-08-12,2027-04-17,PIX,Não,12,Atrasado
3212,199,9636371-69.2025.8.67.4068,46089.35,1,1,46089.35,0.0,2020-04-24,2025-03-09,Transferência,Não informado,0,Quitado
3213,1106,7115217-41.2025.1.67.7692,76812.77,10,5,38406.4,38406.4,2025-03-06,2027-05-19,PIX,Não,14,Atrasado
3214,459,3724721-44.2021.9.75.5553,25777.52,6,3,12888.75,12888.75,2021-09-11,2024-04-29,PIX,Sim,2000,Atrasado
3215,1257,8607512-63.2021.6.82.1039,22462.4,9,6,14974.92,7487.46,2021-11-11,2027-05-23,Transferência,Não informado,19,Quitado
3216,1046,7979033-26.2021.6.18.1084,64270.11,4,1,16067.53,48170.32,2023-03-19,2026-12-31,Transferência,Não informado,28,Quitado
3217,385,7948577-74.2025.1.60.7583,30431.19,3,1,10143.73,20287.46,2023-10-01,2027-04-19,PIX,Não,30,Quitado
3218,344,4084503-92.2025.8.90.5515,29198.39,4,4,29198.4,0.0,2024-04-29,2027-04-29,PIX,Não,0,Atrasado
3219,590,6992158-64.2024.5.43.7750,60440.69,6,5,50367.25,10073.45,2021-07-23,2025-02-10,PIX,Sim,15,Em Dia
3220,756,6944389-98.2023.1.72.8245,68575.14,6,4,45716.76,22858.379999999997,2021-02-03,2026-05-26,Boleto,Sim,0,Em Dia
3221,1490,4601686-30.2021.5.52.7745,313103.01,12,3,782.76,2348.28,2024-06-25,2025-11-03,Boleto,Não,15,Não informado
3222,779,2660213-63.2022.6.50.8366,75350.98,5,4,60280.8,1507.02,2025-04-16,2024-03-01,Boleto,Não,2000,Quitado
3223,80,5401874-62.2025.2.46.8337,3731.84,9,7,290254999999999.94,829.3,2026-03-27,2026-12-18,Transferência,Não,0,Em Dia
3224,1102,7381740-86.2021.2.88.6570,54341.76,1,0,0.0,54341.76,2024-03-14,2026-05-15,Boleto,Sim,21,Atrasado
3225,1218,4415624-13.2024.9.14.9480,46401.06,11,9,37964.52,8436.56,2025-01-14,2024-01-02,PIX,Sim,15,Em Dia
3226,953,1116024-57.2025.8.16.4043,29079.7,5,0,0.0,29032.08,2020-06-24,2025-08-13,PIX,Não,15,Atrasado
3227,952,1931030-34.2024.8.48.5319,15418.13,3,0,0.0,15418.14,2026-02-25,2027-04-03,Transferência,Não,16,Quitado
3228,408,1833330-93.2025.8.61.3405,3786.09,5,3,22716.54,15144.36,2025-04-20,2026-06-19,Transferência,Não informado,0,Não informado
3229,3,5638123-23.2024.7.30.5009,30498.31,11,10,27725.7,2772.57,2023-12-19,2026-09-08,Transferência,Não,30,Em Dia
3230,56,5271615-59.2021.2.54.6844,44360.96,8,4,22180.48,22180.48,2026-04-01,2025-07-24,PIX,Sim,0,Quitado
3231,1376,1273300-90.2024.2.80.7378,28117.09,2,2,28117.1,0.0,2026-02-27,2026-11-18,Transferência,Sim,15,Quitado
3232,1327,3263740-44.2022.3.81.5402,59747.49,11,3,16294.77,43452.72,2024-03-02,2025-08-21,Boleto,Sim,0,Não informado
3233,64,3401866-56.2021.1.87.5297,19480.27,3,1,6493.42,13214.53,2023-01-21,2025-05-14,PIX,Não,0,Quitado
3234,716,5853247-29.2020.7.62.8870,47468.4,4,4,47468.4,342.2,2025-01-02,2025-08-09,Boleto,Sim,15,Atrasado
3235,1333,6339266-27.2025.5.15.6766,18703.67,10,1,1870.37,16879.36,2024-09-20,2025-01-13,Transferência,Não,15,Quitado
3236,205,7419280-60.2021.1.40.9417,35114.18,2,1,17557.09,17557.09,2026-08-03,2024-01-13,Boleto,Sim,10,Em Dia
3237,546,7486029-45.2024.4.25.3159,21897.34,8,1,2737.17,19160.19,2020-06-11,2026-08-04,Boleto,Sim,15,Em Dia
3238,807,7687351-51.2022.6.73.6768,47384.89,12,8,31589.92,15794.96,2025-12-23,2026-11-04,Transferência,Sim,15,Quitado
3239,1424,9970343-38.2020.5.18.4483,5495.26,6,2,1831.76,3663.52,2020-07-28,2025-08-22,Boleto,Sim,19,Quitado
3240,648,5826200-20.2025.1.91.8748,77268.6,9,8,68683.2,8585.400000000009,2025-09-25,2026-06-19,Boleto,Não informado,15,Não informado
3241,339,4507711-38.2024.2.34.4732,36914.16,5,0,0.0,36914.15,2022-04-05,2025-11-12,Boleto,Sim,24,Em Dia
3242,113,6836135-90.2022.9.37.5643,19537.88,11,8,14209.36,5328.51,2021-08-17,2024-08-19,Boleto,Não,2000,Em Dia
3243,693,1754781-28.2025.6.89.2162,27024.06,5,2,10809.62,15785.54,2022-02-27,2027-04-27,Transferência,Não,10,Quitado
3244,1235,6418382-43.2020.8.63.9133,5816.6,11,3,1586.34,4679.2,2024-08-12,2025-03-15,Transferência,Não,23,Em Dia
3245,347,2895065-46.2022.7.67.1438,70433.35,3,0,0.0,70433.34,2022-10-18,2025-03-29,Boleto,Sim,2000,Quitado
3246,471,5638123-23.2024.7.30.5009,70513.84,11,6,38462.1,32051.739999999998,2024-08-15,2026-05-06,PIX,Sim,0,Atrasado
3247,382,5755257-93.2020.8.44.2882,35371.22,6,0,0.0,35371.2,2021-03-27,2025-08-09,PIX,Não informado,2000,Atrasado
3248,116,9086174-80.2025.1.81.3292,14855.63,3,2,9903.76,4951.88,2022-09-10,2025-08-12,PIX,Não informado,2000,Não informado
3249,1034,6096719-87.2023.1.41.6180,19018.05,2,0,0.0,19018.04,2021-01-20,2026-01-07,Boleto,Sim,0,Em Dia
3250,193,1974389-81.2024.5.57.9354,40026.29,4,0,0.0,40026.28,2025-05-11,2024-03-27,PIX,Sim,15,Quitado
3251,638,9970343-38.2020.5.18.4483,31597.22,10,5,15798.6,1579.86,2025-10-01,2027-01-30,Transferência,Sim,15,Atrasado
3252,731,1095980-10.2020.7.77.8313,36633.3,5,3,21979.98,14653.32,2022-10-21,2024-08-13,PIX,Sim,22,Atrasado
3253,276,5284129-51.2020.3.32.5205,45802.21,8,6,34351.68,11450.56,2025-01-13,2025-03-14,Boleto,Sim,24,Em Dia
3254,556,7862554-22.2024.7.83.6459,59107.76,2,1,29553.88,29553.88,2021-09-22,2026-09-07,Transferência,Não,0,Em Dia
3255,1280,7274275-74.2020.1.22.9780,4356.61,5,3,2613.96,1742.6499999999996,2023-05-23,2026-12-29,Boleto,Sim,2000,Em Dia
3256,360,8323566-47.2021.3.26.4644,51424.61,2,0,0.0,51424.62,2023-03-01,2025-05-30,Transferência,Sim,2000,Quitado
3257,570,1933296-95.2024.5.69.8317,52335.91,11,4,19031.24,33528.37,2022-10-01,2024-09-03,PIX,Sim,24,Em Dia
3258,1276,2341370-92.2024.9.60.8122,44115.02,10,6,26469.0,17646.0,2024-12-29,2027-06-22,PIX,Sim,2000,Atrasado
3259,613,6096719-87.2023.1.41.6180,72453.3,10,0,0.0,72453.3,2020-03-29,2027-06-14,PIX,Sim,2000,Não informado
3260,1016,8323566-47.2021.3.26.4644,47205.21,5,3,28323.12,18882.08,2024-06-07,2027-01-25,Boleto,Não,0,Quitado
3261,1243,3576390-15.2021.2.82.8209,3467.75,8,6,26008.14,8669.38,2025-07-11,2026-08-09,Transferência,Sim,28,Atrasado
3262,1304,8415891-60.2021.6.92.5554,22073.8,6,1,3678.97,18394.85,2025-08-28,2026-10-22,PIX,Não,15,Em Dia
3263,653,4415624-13.2024.9.14.9480,59749.69,2,2,59749.7,0.0,2024-08-09,2024-04-30,Boleto,Sim,2000,Quitado
3264,888,1931030-34.2024.8.48.5319,28204.98,6,4,18803.32,9401.66,2020-03-31,2026-04-19,Boleto,Não informado,2000,Não informado
3265,475,4938178-62.2020.7.27.6072,32100.8,4,4,32100.8,439.55,2022-06-05,2027-05-22,Transferência,Não,0,Quitado
3266,1405,5159882-37.2022.9.71.7550,13482.54,3,0,0.0,13482.54,2022-07-20,2024-05-29,PIX,Sim,26,Atrasado
3267,1299,5112941-62.2021.1.89.5887,48798.37,2,2,48798.38,0.0,2023-12-28,2024-08-28,Boleto,Não,2000,Não informado
3268,1039,2660213-63.2022.6.50.8366,48958.51,7,2,13988.14,34970.35,2021-09-22,2026-04-22,Boleto,Não informado,2000,Atrasado
3269,1204,4134515-43.2021.8.70.4879,38800.99,4,4,38801.0,0.0,2025-08-04,2027-07-06,PIX,Não,15,Atrasado
3270,1009,3418432-84.2025.3.59.5858,13244.63,6,4,8829.76,4414.88,2025-05-28,2026-12-10,PIX,Sim,2000,Quitado
3271,99,3679963-72.2020.9.29.7859,24448.75,10,3,7334.64,17114.16,2021-11-23,2024-04-18,PIX,Sim,2000,Não informado
3272,421,6003915-30.2025.6.37.7681,27676.33,6,2,9225.44,18450.88,2023-07-10,2027-01-26,Transferência,Sim,2000,Quitado
3273,407,4314934-26.2021.7.14.7244,64110.76,11,8,46626.0,17484.75,2024-11-06,2025-06-19,Transferência,Sim,17,Em Dia
3274,857,4568537-97.2021.4.82.7633,33344.5,3,0,0.0,33344.49,2020-05-07,2025-04-19,Transferência,Sim,15,Quitado
3275,987,1778149-24.2023.1.86.3557,46247.52,4,4,46247.52,0.0,2025-03-21,2026-10-20,Transferência,Não informado,18,Não informado
3276,985,5068524-45.2025.9.91.6906,3842.16,12,11,3521.98,320.18,2021-07-17,2027-07-05,PIX,Não,15,Em Dia
3277,604,2328070-99.2024.8.57.5561,72459.17,1,0,0.0,72459.17,2024-03-16,2026-06-06,Boleto,Não,0,Em Dia
3278,821,9804642-71.2024.4.76.5486,26448.22,2,0,0.0,26448.22,2022-10-01,2024-02-05,PIX,Não,15,Quitado
3279,79,8129073-22.2024.4.16.9656,32368.39,7,5,231203000000000.03,9248.12,2025-01-22,2025-06-09,PIX,Não informado,26,Quitado
3280,1322,4061044-97.2023.7.99.3676,78238.96,3,3,78238.95,0.0,2024-05-14,2025-01-18,Boleto,Sim,15,Atrasado
3281,568,8215015-64.2021.5.32.1893,25924.9,8,5,16203.05,9721.83,2021-03-27,2024-12-20,PIX,Não,14,Atrasado
3282,577,8415891-60.2021.6.92.5554,13011.75,7,0,0.0,13011.74,2022-12-23,2026-08-27,Transferência,Não informado,12,Quitado
3283,1451,5266269-78.2021.7.59.1392,39437.88,9,7,30673.93,8763.98,2023-10-19,2026-09-25,PIX,Sim,0,Não informado
3284,89,9108785-98.2021.3.78.6687,74172.54,2,1,37086.27,37086.27,2024-04-15,2024-08-10,PIX,Não informado,2000,Em Dia
3285,1419,7892487-80.2022.9.64.5036,57255.94,6,4,38170.64,19085.32,2023-06-28,2024-08-30,PIX,Não,0,Em Dia
3286,374,9970343-38.2020.5.18.4483,16428.58,5,4,13142.88,3285.72,2021-03-18,2024-02-02,PIX,Sim,23,Atrasado
3287,1262,2316290-44.2022.7.34.5190,75411.7,4,1,18852.92,56525.68,2022-04-20,2026-03-03,PIX,Não,15,Atrasado
3288,881,8630644-97.2025.3.28.1296,37913.09,1,0,0.0,38141.69,2023-09-01,2026-05-15,Boleto,Sim,19,Quitado
3289,69,3922248-27.2025.1.42.4047,10517.71,4,1,2629.43,7888.29,2020-12-25,2024-01-10,Transferência,Não,0,Em Dia
3290,1091,6779292-61.2021.4.86.2783,54402.12,8,4,27201.08,27201.08,2021-02-08,2026-09-05,Boleto,Sim,0,Atrasado
3291,865,3879233-61.2024.5.30.1494,47732.69,11,3,13018.02,34714.72,2022-07-29,2026-03-02,Boleto,Sim,15,Quitado
3292,1385,7544569-30.2022.4.91.9370,71192.28,9,0,0.0,71192.25,2021-08-22,2024-12-10,Boleto,Sim,15,Em Dia
3293,37,2294596-63.2020.6.38.9193,432811.01,1,1,432811.01,0.0,2026-01-17,2024-02-05,Boleto,Sim,0,Quitado
3294,132,4874996-38.2022.9.94.8154,14996.54,1,1,14996.54,0.0,2025-04-22,2026-12-31,Transferência,Sim,15,Quitado
3295,297,6003915-30.2025.6.37.7681,5212.99,6,3,2606.49,2606.5,2026-01-03,2026-04-26,Transferência,Não,15,Não informado
3296,758,7544569-30.2022.4.91.9370,21864.53,12,4,7288.16,14576.32,2021-09-29,2026-10-25,Boleto,Sim,0,Atrasado
3297,622,8588997-88.2020.6.29.5987,66581.68,4,3,49936.26,16645.42,2020-02-22,2024-11-27,Boleto,Não informado,15,Atrasado
3298,1111,7141324-67.2025.3.86.3413,62036.95,4,1,15509.24,46527.72,2020-07-11,2025-02-25,PIX,Não,0,Em Dia
3299,1430,9214397-26.2023.4.18.6844,76314.96,6,4,50876.64,25438.32,2022-12-26,2024-10-01,Transferência,Não,25,Em Dia
3300,714,5755257-93.2020.8.44.2882,57864.24,8,2,14466.06,43398.18,2022-01-21,2026-10-04,Transferência,Não,17,Em Dia
3301,482,7948577-74.2025.1.60.7583,63242.7,2,1,31621.35,31884.39,2025-11-27,2026-01-30,Boleto,Não,2000,Atrasado
3302,642,3541821-31.2021.8.96.1927,34773.64,3,1,11591.21,23182.42,2022-12-24,2026-11-10,Boleto,Sim,28,Não informado
3303,781,2966787-79.2022.1.41.9944,41923.96,4,4,41923.96,0.0,2024-02-12,2024-08-15,Transferência,Sim,23,Não informado
3304,1183,7916680-90.2022.1.67.1785,66438.36,4,4,66438.36,0.0,2020-10-30,2024-10-13,PIX,Não informado,0,Em Dia
3305,1055,2016341-89.2023.7.48.2724,67130.92,5,1,13426.18,53704.72,2024-03-27,2026-10-23,PIX,Não,0,Não informado
3306,588,7916680-90.2022.1.67.1785,25978.37,5,1,5195.67,20782.68,2021-11-08,2026-06-15,Boleto,Não informado,16,Em Dia
3307,1143,2869625-86.2025.7.14.5837,54955.61,2,0,0.0,54955.62,2021-02-08,2026-12-24,Transferência,Sim,18,Atrasado
3308,269,3242098-97.2025.4.44.9916,41740.87,1,0,0.0,41740.87,2024-06-29,2024-07-05,Boleto,Não,0,Atrasado
3309,962,6418382-43.2020.8.63.9133,68716.8,8,1,8589.6,60127.2,2024-03-07,2027-03-26,Transferência,Não,25,Em Dia
3310,1066,5058333-37.2021.3.98.8848,68010.04,4,1,17002.51,51007.53,2021-02-17,2025-05-06,PIX,Sim,26,Em Dia
3311,703,1411065-96.2022.9.64.8271,28010.17,7,4,16005.8,12004.35,2021-01-13,2025-06-18,Transferência,Sim,28,Quitado
3312,262,6160516-66.2024.5.17.7150,70034.98,5,2,28014.0,42021.0,2024-01-16,2027-05-08,PIX,Sim,15,Quitado
3313,894,7599278-46.2021.4.96.3535,51131.42,5,0,0.0,51131.4,2024-09-30,2027-08-01,PIX,Não,15,Quitado
3314,941,5214684-96.2020.6.84.9986,13088.42,11,1,1189.86,11898.6,2022-02-01,2025-06-27,Boleto,Sim,2000,Quitado
3315,929,4131852-60.2020.1.89.9739,51860.52,11,2,9429.18,42431.31,2021-05-03,2026-07-06,Boleto,Não,28,Não informado
3316,243,7320713-89.2022.3.68.7881,26864.97,8,0,0.0,26864.96,2021-05-04,2024-02-18,Transferência,Sim,15,Atrasado
3317,865,1714231-74.2025.9.71.1697,78428.44,10,2,15685.68,62742.72,2021-10-01,2026-11-14,Transferência,Não informado,2000,Em Dia
3318,584,2966787-79.2022.1.41.9944,23854.42,12,8,15902.96,7951.48,2020-09-05,2026-10-31,Transferência,Sim,22,Quitado
3319,1459,1183693-37.2024.1.85.2937,41756.31,7,5,29825.95,11966.07,2021-03-10,2027-04-26,Boleto,Não informado,0,Atrasado
3320,241,4415624-13.2024.9.14.9480,69179.34,11,3,18867.09,50312.24,2021-07-20,2024-09-11,Boleto,Sim,15,Em Dia
3321,51,2316290-44.2022.7.34.5190,505209.01,7,2,1443.46,3608.65,2024-03-10,2025-04-24,Transferência,Sim,15,Atrasado
3322,294,4084503-92.2025.8.90.5515,69365.27,1,0,0.0,69365.27,2023-02-25,2025-07-01,Boleto,Não,2000,Em Dia
3323,945,9168044-67.2022.1.26.3054,21598.61,8,6,16198.98,5399.66,2026-11-01,2025-11-13,Transferência,Não,15,Não informado
3324,1472,2490107-19.2023.9.10.7930,74574.6,10,2,14914.92,59659.68,2025-03-24,2024-07-05,PIX,Sim,19,Em Dia
3325,177,2490107-19.2023.9.10.7930,62345.53,7,6,53439.0,890.65,2024-02-02,2026-11-24,PIX,Sim,2000,Em Dia
3326,414,9636371-69.2025.8.67.4068,12324.66,12,9,9243.54,3081.18,2023-04-02,2024-06-02,Transferência,Sim,0,Em Dia
3327,72,1093623-59.2025.7.92.5441,12504.7,6,2,4168.24,8336.48,2021-11-23,2024-05-14,PIX,Não,15,Atrasado
